subscription_id,user_id,plan_name,status,started_at,canceled_at,cancellation_reason,trial_started_at,trial_ended_at
2085,2850,quarterly,active,2025-05-25,,,2025-05-11,2025-05-25
2086,2851,monthly,expired,2025-11-25,,,2025-11-25,2025-12-09
2087,2852,monthly,expired,2025-10-28,,,2025-10-28,2025-11-11
2088,2854,quarterly,active,2025-07-21,,,2025-07-07,2025-07-21
2089,2857,yearly,active,2025-12-21,,,2025-12-07,2025-12-21
2090,2859,quarterly,trial,2026-01-02,,,2026-01-02,2026-01-16
2091,2860,yearly,expired,2025-02-22,,,2025-02-22,2025-03-08
2092,2862,quarterly,active,2025-07-11,,,2025-06-27,2025-07-11
2093,2864,monthly,active,2025-12-31,,,2025-12-17,2025-12-31
2094,2865,yearly,canceled,2025-07-16,2025-11-23,not_using_enough,2025-07-02,2025-07-16
2095,2866,monthly,expired,2025-06-13,,,2025-06-13,2025-06-27
2096,2867,quarterly,active,2025-09-21,,,2025-09-07,2025-09-21
2097,2868,monthly,expired,2025-07-22,,,2025-07-22,2025-08-05
2098,2869,yearly,expired,2025-09-20,,,2025-09-20,2025-10-04
2099,2872,monthly,expired,2025-06-07,,,2025-06-07,2025-06-21
2100,2873,monthly,expired,2025-05-24,,,2025-05-24,2025-06-07
2101,2877,monthly,active,2025-02-09,,,2025-01-26,2025-02-09
2102,2878,monthly,expired,2025-03-23,,,2025-03-23,2025-04-06
2103,2879,monthly,canceled,2025-08-31,2025-11-11,payment_issues,2025-08-17,2025-08-31
2104,2883,monthly,canceled,2025-11-18,2025-12-30,not_using_enough,2025-11-04,2025-11-18
2105,2886,quarterly,active,2025-12-20,,,2025-12-06,2025-12-20
2106,2888,monthly,active,2025-07-28,,,2025-07-14,2025-07-28
2107,2890,monthly,active,2025-12-11,,,2025-11-27,2025-12-11
2108,2891,monthly,active,2025-06-23,,,2025-06-09,2025-06-23
2109,2892,monthly,active,2025-11-01,,,2025-10-18,2025-11-01
2110,2893,quarterly,expired,2025-10-08,,,2025-10-08,2025-10-22
2111,2895,yearly,expired,2025-03-27,,,2025-03-27,2025-04-10
2112,2896,yearly,active,2025-07-26,,,2025-07-12,2025-07-26
2113,2897,monthly,trial,2025-12-22,,,2025-12-22,2026-01-05
2114,2898,yearly,expired,2025-07-30,,,2025-07-30,2025-08-13
2115,2899,monthly,active,2025-05-20,,,2025-05-06,2025-05-20
2116,2900,yearly,active,2025-07-03,,,2025-06-19,2025-07-03
2117,2901,monthly,expired,2025-09-27,,,2025-09-27,2025-10-11
2118,2904,monthly,canceled,2025-09-05,2025-10-11,payment_issues,2025-08-22,2025-09-05
2119,2905,monthly,expired,2025-07-19,,,2025-07-19,2025-08-02
2120,2906,monthly,active,2025-04-25,,,2025-04-11,2025-04-25
2121,2907,quarterly,expired,2025-04-25,,,2025-04-25,2025-05-09
2122,2908,yearly,expired,2025-11-29,,,2025-11-29,2025-12-13
2123,2910,yearly,expired,2025-03-30,,,2025-03-30,2025-04-13
2124,2911,monthly,active,2025-03-05,2025-10-21,not_using_enough,2025-02-19,2025-03-05
2125,2912,monthly,expired,2025-11-27,,,2025-11-27,2025-12-11
2126,2913,monthly,expired,2025-07-01,,,2025-07-01,2025-07-15
2127,2916,monthly,active,2025-12-31,,,2025-12-17,2025-12-31
2128,2918,monthly,canceled,2025-10-01,2025-12-04,not_using_enough,2025-09-17,2025-10-01
2129,2919,monthly,active,2025-09-10,,,2025-08-27,2025-09-10
2130,2920,monthly,active,2025-07-05,,,2025-06-21,2025-07-05
2131,2921,quarterly,canceled,2025-04-15,2025-07-10,switched_product,2025-04-01,2025-04-15
2132,2922,monthly,active,2025-10-04,,,2025-09-20,2025-10-04
2133,2923,yearly,active,2025-12-24,,,2025-12-10,2025-12-24
2134,2924,monthly,active,2025-11-07,,,2025-10-24,2025-11-07
2135,2925,monthly,active,2025-05-20,,,2025-05-06,2025-05-20
2136,2928,monthly,active,2025-07-27,,,2025-07-13,2025-07-27
2137,2930,monthly,expired,2025-11-17,,,2025-11-17,2025-12-01
2138,2931,monthly,trial,2025-12-22,,,2025-12-22,2026-01-05
2139,2932,yearly,active,2025-02-20,,,2025-02-06,2025-02-20
2140,2933,monthly,active,2025-10-20,,,2025-10-06,2025-10-20
2141,2934,quarterly,canceled,2025-11-23,2025-12-31,payment_issues,2025-11-09,2025-11-23
2142,2935,yearly,expired,2025-08-26,,,2025-08-26,2025-09-09
2143,2938,monthly,expired,2025-06-04,,,2025-06-04,2025-06-18
2144,2939,monthly,expired,2025-08-24,,,2025-08-24,2025-09-07
2145,2942,monthly,expired,2025-11-14,,,2025-11-14,2025-11-28
2146,2943,monthly,trial,2025-12-29,,,2025-12-29,2026-01-12
2147,2944,monthly,canceled,2025-07-11,2025-12-27,other,2025-06-27,2025-07-11
2148,2945,monthly,expired,2025-10-02,,,2025-10-02,2025-10-16
2149,2947,monthly,canceled,2025-04-23,2025-06-20,switched_product,2025-04-09,2025-04-23
2150,2948,yearly,active,2025-10-26,,,2025-10-12,2025-10-26
2151,2949,monthly,active,2025-08-02,2025-11-30,not_using_enough,2025-07-19,2025-08-02
2152,2950,monthly,expired,2025-11-22,,,2025-11-22,2025-12-06
2153,2951,yearly,active,2025-09-20,,,2025-09-06,2025-09-20
2154,2953,monthly,expired,2025-12-08,,,2025-12-08,2025-12-22
2155,2954,quarterly,expired,2025-09-08,,,2025-09-08,2025-09-22
2156,2955,monthly,active,2025-10-21,,,2025-10-07,2025-10-21
2157,2956,yearly,active,2025-10-07,,,2025-09-23,2025-10-07
2158,2957,monthly,active,2025-10-03,,,2025-09-19,2025-10-03
2159,2958,yearly,active,2025-11-13,,,2025-10-30,2025-11-13
2160,2959,yearly,expired,2025-10-07,,,2025-10-07,2025-10-21
2161,2960,yearly,expired,2025-09-11,,,2025-09-11,2025-09-25
2162,2961,yearly,expired,2025-06-27,,,2025-06-27,2025-07-11
2163,2962,monthly,canceled,2025-10-11,2025-11-30,payment_issues,2025-09-27,2025-10-11
2164,2964,monthly,expired,2025-09-28,,,2025-09-28,2025-10-12
2165,2965,monthly,canceled,2025-10-10,2025-12-30,other,2025-09-26,2025-10-10
2166,2966,yearly,active,2025-10-30,,,2025-10-16,2025-10-30
2167,2967,monthly,active,2025-04-04,,,2025-03-21,2025-04-04
2168,2969,monthly,canceled,2025-06-28,2025-08-21,too_expensive,2025-06-14,2025-06-28
2169,2970,monthly,trial,2026-01-03,,,2026-01-03,2026-01-17
2170,2971,monthly,expired,2025-03-19,,,2025-03-19,2025-04-02
2171,2972,quarterly,expired,2025-12-13,,,2025-12-13,2025-12-27
2172,2973,monthly,active,2025-12-11,,,2025-11-27,2025-12-11
2173,2974,monthly,active,2025-09-10,,,2025-08-27,2025-09-10
2174,2975,monthly,expired,2025-04-19,,,2025-04-19,2025-05-03
2175,2976,yearly,active,2025-12-21,,,2025-12-07,2025-12-21
2176,2977,monthly,expired,2025-04-14,,,2025-04-14,2025-04-28
2177,2978,monthly,active,2025-11-27,,,2025-11-13,2025-11-27
2178,2979,quarterly,active,2025-10-15,,,2025-10-01,2025-10-15
2179,2980,quarterly,expired,2025-09-22,,,2025-09-22,2025-10-06
2180,2981,yearly,expired,2025-12-04,,,2025-12-04,2025-12-18
2181,2982,monthly,trial,2026-01-01,,,2026-01-01,2026-01-15
2182,2984,quarterly,expired,2025-10-14,,,2025-10-14,2025-10-28
2183,2985,monthly,expired,2025-08-10,,,2025-08-10,2025-08-24
2184,2986,yearly,trial,2026-01-01,,,2026-01-01,2026-01-15
2185,2988,monthly,expired,2025-11-06,,,2025-11-06,2025-11-20
2186,2989,monthly,active,2025-08-23,,,2025-08-09,2025-08-23
2187,2991,monthly,canceled,2025-08-22,2025-11-29,not_using_enough,2025-08-08,2025-08-22
2188,2993,yearly,active,2025-05-04,,,2025-04-20,2025-05-04
2189,2994,monthly,expired,2025-05-20,,,2025-05-20,2025-06-03
2190,2995,quarterly,expired,2025-09-21,,,2025-09-21,2025-10-05
2191,2996,monthly,canceled,2025-09-21,2025-10-31,payment_issues,2025-09-07,2025-09-21
2192,2997,quarterly,trial,2025-12-27,,,2025-12-27,2026-01-10
2193,2998,quarterly,active,2025-10-26,,,2025-10-12,2025-10-26
2194,2999,yearly,active,2025-06-02,,,2025-05-19,2025-06-02
2195,3000,yearly,expired,2025-10-31,,,2025-10-31,2025-11-14
2196,3003,quarterly,expired,2025-05-12,,,2025-05-12,2025-05-26
2197,3004,monthly,canceled,2025-05-26,2025-09-18,payment_issues,2025-05-12,2025-05-26
2198,3005,monthly,active,2025-05-06,2025-09-03,missing_features,2025-04-22,2025-05-06
2199,3006,monthly,expired,2025-11-30,,,2025-11-30,2025-12-14
2200,3007,quarterly,active,2025-06-22,,,2025-06-08,2025-06-22
2201,3008,monthly,canceled,2025-10-11,2025-12-27,too_expensive,2025-09-27,2025-10-11
2202,3010,monthly,active,2025-10-04,,,2025-09-20,2025-10-04
2203,3012,monthly,active,2025-08-29,,,2025-08-15,2025-08-29
2204,3014,monthly,active,2025-12-08,,,2025-11-24,2025-12-08
2205,3015,monthly,expired,2025-05-10,,,2025-05-10,2025-05-24
2206,3016,yearly,expired,2025-10-13,,,2025-10-13,2025-10-27
2207,3017,yearly,active,2025-12-11,,,2025-11-27,2025-12-11
2208,3019,quarterly,active,2025-05-27,,,2025-05-13,2025-05-27
2209,3020,monthly,trial,2025-12-22,,,2025-12-22,2026-01-05
2210,3021,yearly,expired,2025-07-24,,,2025-07-24,2025-08-07
2211,3023,monthly,active,2025-11-08,,,2025-10-25,2025-11-08
2212,3026,quarterly,expired,2025-07-31,,,2025-07-31,2025-08-14
2213,3027,monthly,active,2025-10-07,,,2025-09-23,2025-10-07
2214,3029,monthly,expired,2025-09-09,,,2025-09-09,2025-09-23
2215,3030,yearly,expired,2025-04-27,,,2025-04-27,2025-05-11
2216,3031,monthly,trial,2026-01-04,,,2026-01-04,2026-01-18
2217,3033,yearly,active,2025-08-21,,,2025-08-07,2025-08-21
2218,3034,quarterly,active,2025-09-30,,,2025-09-16,2025-09-30
2219,3035,quarterly,active,2025-08-31,,,2025-08-17,2025-08-31
2220,3036,monthly,canceled,2025-11-23,2025-12-31,too_expensive,2025-11-09,2025-11-23
2221,3037,monthly,active,2025-12-13,,,2025-11-29,2025-12-13
2222,3038,yearly,expired,2025-10-17,,,2025-10-17,2025-10-31
2223,3039,monthly,canceled,2025-11-12,2025-12-27,not_using_enough,2025-10-29,2025-11-12
2224,3040,monthly,active,2025-12-18,,,2025-12-04,2025-12-18
2225,3041,yearly,expired,2025-09-07,,,2025-09-07,2025-09-21
2226,3042,monthly,expired,2025-08-08,,,2025-08-08,2025-08-22
2227,3043,quarterly,expired,2025-07-11,,,2025-07-11,2025-07-25
2228,3044,monthly,active,2025-06-27,,,2025-06-13,2025-06-27
2229,3046,monthly,active,2025-03-15,2025-10-30,not_using_enough,2025-03-01,2025-03-15
2230,3049,monthly,expired,2025-12-06,,,2025-12-06,2025-12-20
2231,3050,yearly,active,2025-11-27,,,2025-11-13,2025-11-27
2232,3051,quarterly,expired,2025-09-27,,,2025-09-27,2025-10-11
2233,3053,yearly,active,2025-12-20,,,2025-12-06,2025-12-20
2234,3054,quarterly,active,2025-08-26,,,2025-08-12,2025-08-26
2235,3055,quarterly,expired,2025-10-06,,,2025-10-06,2025-10-20
2236,3057,monthly,expired,2025-10-31,,,2025-10-31,2025-11-14
2237,3058,quarterly,active,2025-12-10,,,2025-11-26,2025-12-10
2238,3061,monthly,expired,2025-12-16,,,2025-12-16,2025-12-30
2239,3062,monthly,active,2025-11-04,,,2025-10-21,2025-11-04
2240,3065,monthly,expired,2025-03-07,,,2025-03-07,2025-03-21
2241,3067,monthly,active,2025-08-07,,,2025-07-24,2025-08-07
2242,3068,quarterly,expired,2025-02-17,,,2025-02-17,2025-03-03
2243,3070,quarterly,active,2025-06-14,,,2025-05-31,2025-06-14
2244,3071,yearly,active,2025-06-29,,,2025-06-15,2025-06-29
2245,3072,monthly,trial,2025-12-24,,,2025-12-24,2026-01-07
2246,3073,monthly,canceled,2025-09-18,2025-11-29,not_using_enough,2025-09-04,2025-09-18
2247,3074,quarterly,active,2025-12-23,,,2025-12-09,2025-12-23
2248,3076,monthly,active,2025-07-28,,,2025-07-14,2025-07-28
2249,3077,quarterly,expired,2025-10-06,,,2025-10-06,2025-10-20
2250,3079,monthly,active,2025-11-16,,,2025-11-02,2025-11-16
2251,3081,quarterly,expired,2025-05-28,,,2025-05-28,2025-06-11
2252,3082,monthly,active,2025-12-15,,,2025-12-01,2025-12-15
2253,3083,monthly,expired,2025-01-22,,,2025-01-22,2025-02-05
2254,3084,monthly,active,2025-09-03,,,2025-08-20,2025-09-03
2255,3085,monthly,active,2025-11-26,,,2025-11-12,2025-11-26
2256,3086,monthly,expired,2025-05-02,,,2025-05-02,2025-05-16
2257,3088,monthly,expired,2025-10-19,,,2025-10-19,2025-11-02
2258,3090,quarterly,trial,2025-12-25,,,2025-12-25,2026-01-08
2259,3091,monthly,active,2025-09-25,,,2025-09-11,2025-09-25
2260,3092,monthly,expired,2025-12-03,,,2025-12-03,2025-12-17
2261,3093,yearly,expired,2025-11-15,,,2025-11-15,2025-11-29
2262,3094,monthly,expired,2025-08-01,,,2025-08-01,2025-08-15
2263,3095,quarterly,expired,2025-04-25,,,2025-04-25,2025-05-09
2264,3096,monthly,active,2025-12-06,,,2025-11-22,2025-12-06
2265,3097,monthly,active,2025-05-28,,,2025-05-14,2025-05-28
2266,3098,monthly,canceled,2025-11-22,2025-12-30,missing_features,2025-11-08,2025-11-22
2267,3099,monthly,active,2025-08-22,,,2025-08-08,2025-08-22
2268,3101,monthly,trial,2025-12-23,,,2025-12-23,2026-01-06
2269,3102,monthly,active,2025-05-04,2025-08-06,payment_issues,2025-04-20,2025-05-04
2270,3104,monthly,active,2025-07-19,,,2025-07-05,2025-07-19
2271,3105,yearly,trial,2025-12-28,,,2025-12-28,2026-01-11
2272,3106,monthly,expired,2025-11-29,,,2025-11-29,2025-12-13
2273,3107,monthly,active,2025-07-25,,,2025-07-11,2025-07-25
2274,3108,quarterly,expired,2025-10-20,,,2025-10-20,2025-11-03
2275,3109,monthly,expired,2025-06-29,,,2025-06-29,2025-07-13
2276,3110,monthly,active,2025-07-15,,,2025-07-01,2025-07-15
2277,3111,monthly,active,2025-12-14,,,2025-11-30,2025-12-14
2278,3113,quarterly,expired,2025-10-08,,,2025-10-08,2025-10-22
2279,3116,monthly,canceled,2025-11-14,2025-12-19,too_expensive,2025-10-31,2025-11-14
2280,3117,monthly,active,2025-05-01,,,2025-04-17,2025-05-01
2281,3119,monthly,canceled,2025-06-15,2025-10-19,not_using_enough,2025-06-01,2025-06-15
2282,3120,monthly,active,2025-10-27,,,2025-10-13,2025-10-27
2283,3121,monthly,active,2025-11-22,,,2025-11-08,2025-11-22
2284,3122,monthly,active,2025-10-20,,,2025-10-06,2025-10-20
2285,3123,yearly,expired,2025-07-23,,,2025-07-23,2025-08-06
2286,3124,monthly,expired,2025-10-14,,,2025-10-14,2025-10-28
2287,3125,quarterly,expired,2025-12-04,,,2025-12-04,2025-12-18
2288,3126,monthly,active,2025-12-07,,,2025-11-23,2025-12-07
2289,3127,quarterly,active,2025-08-14,,,2025-07-31,2025-08-14
2290,3128,monthly,expired,2025-09-01,,,2025-09-01,2025-09-15
2291,3129,monthly,canceled,2025-03-28,2025-10-14,missing_features,2025-03-14,2025-03-28
2292,3130,monthly,active,2025-09-26,,,2025-09-12,2025-09-26
2293,3131,yearly,active,2025-05-21,,,2025-05-07,2025-05-21
2294,3133,quarterly,expired,2025-10-02,,,2025-10-02,2025-10-16
2295,3134,monthly,canceled,2025-07-09,2025-12-16,switched_product,2025-06-25,2025-07-09
2296,3137,monthly,trial,2025-12-24,,,2025-12-24,2026-01-07
2297,3138,quarterly,expired,2025-09-26,,,2025-09-26,2025-10-10
2298,3142,yearly,active,2025-11-11,,,2025-10-28,2025-11-11
2299,3143,quarterly,active,2025-08-13,,,2025-07-30,2025-08-13
2300,3144,monthly,expired,2025-07-27,,,2025-07-27,2025-08-10
2301,3145,monthly,active,2025-11-20,,,2025-11-06,2025-11-20
2302,3146,quarterly,canceled,2025-09-03,2025-12-23,payment_issues,2025-08-20,2025-09-03
2303,3147,monthly,active,2025-12-18,,,2025-12-04,2025-12-18
2304,3148,quarterly,expired,2025-08-13,,,2025-08-13,2025-08-27
2305,3149,monthly,expired,2025-02-10,,,2025-02-10,2025-02-24
2306,3150,quarterly,expired,2025-10-02,,,2025-10-02,2025-10-16
2307,3151,monthly,expired,2025-09-04,,,2025-09-04,2025-09-18
2308,3152,monthly,active,2025-10-08,,,2025-09-24,2025-10-08
2309,3153,monthly,trial,2025-12-25,,,2025-12-25,2026-01-08
2310,3154,monthly,trial,2025-12-31,,,2025-12-31,2026-01-14
2311,3156,monthly,expired,2025-04-22,,,2025-04-22,2025-05-06
2312,3158,monthly,expired,2025-06-23,,,2025-06-23,2025-07-07
2313,3159,monthly,active,2025-12-19,,,2025-12-05,2025-12-19
2314,3161,monthly,expired,2025-11-01,,,2025-11-01,2025-11-15
2315,3163,quarterly,active,2025-06-02,,,2025-05-19,2025-06-02
2316,3164,monthly,canceled,2025-06-24,2025-08-03,payment_issues,2025-06-10,2025-06-24
2317,3166,monthly,expired,2025-02-09,,,2025-02-09,2025-02-23
2318,3167,monthly,canceled,2025-10-12,2025-12-07,not_using_enough,2025-09-28,2025-10-12
2319,3168,quarterly,canceled,2025-07-24,2025-10-11,too_expensive,2025-07-10,2025-07-24
2320,3169,quarterly,active,2025-03-08,,,2025-02-22,2025-03-08
2321,3172,monthly,expired,2025-11-22,,,2025-11-22,2025-12-06
2322,3173,quarterly,active,2025-11-18,,,2025-11-04,2025-11-18
2323,3176,monthly,trial,2025-12-21,,,2025-12-21,2026-01-04
2324,3177,monthly,active,2025-10-02,,,2025-09-18,2025-10-02
2325,3178,monthly,expired,2025-11-24,,,2025-11-24,2025-12-08
2326,3179,monthly,active,2025-09-18,,,2025-09-04,2025-09-18
2327,3180,monthly,active,2025-08-23,,,2025-08-09,2025-08-23
2328,3181,monthly,active,2025-09-02,,,2025-08-19,2025-09-02
2329,3184,monthly,active,2025-12-29,,,2025-12-15,2025-12-29
2330,3185,monthly,active,2025-12-14,,,2025-11-30,2025-12-14
2331,3186,monthly,expired,2025-03-18,,,2025-03-18,2025-04-01
2332,3187,monthly,trial,2026-01-01,,,2026-01-01,2026-01-15
2333,3188,monthly,active,2025-12-01,,,2025-11-17,2025-12-01
2334,3189,monthly,expired,2025-04-14,,,2025-04-14,2025-04-28
2335,3191,yearly,active,2025-08-18,,,2025-08-04,2025-08-18
2336,3192,monthly,active,2025-09-30,,,2025-09-16,2025-09-30
2337,3194,quarterly,active,2025-04-22,,,2025-04-08,2025-04-22
2338,3195,monthly,active,2025-09-05,,,2025-08-22,2025-09-05
2339,3196,monthly,active,2025-11-28,,,2025-11-14,2025-11-28
2340,3197,monthly,active,2025-11-22,,,2025-11-08,2025-11-22
2341,3198,yearly,trial,2025-12-23,,,2025-12-23,2026-01-06
2342,3200,monthly,expired,2025-06-10,,,2025-06-10,2025-06-24
2343,3201,monthly,canceled,2025-11-07,2025-12-14,switched_product,2025-10-24,2025-11-07
2344,3202,monthly,active,2025-05-31,,,2025-05-17,2025-05-31
2345,3203,quarterly,expired,2025-11-08,,,2025-11-08,2025-11-22
2346,3205,quarterly,expired,2025-08-30,,,2025-08-30,2025-09-13
2347,3206,monthly,active,2025-10-06,,,2025-09-22,2025-10-06
2348,3207,monthly,active,2025-04-03,,,2025-03-20,2025-04-03
2349,3209,monthly,expired,2025-12-09,,,2025-12-09,2025-12-23
2350,3210,quarterly,active,2025-07-27,,,2025-07-13,2025-07-27
2351,3211,quarterly,active,2025-11-03,,,2025-10-20,2025-11-03
2352,3212,yearly,trial,2025-12-18,,,2025-12-18,2026-01-01
2353,3213,monthly,trial,2025-12-29,,,2025-12-29,2026-01-12
2354,3214,monthly,active,2025-10-03,,,2025-09-19,2025-10-03
2355,3215,monthly,canceled,2025-05-09,2025-06-13,too_expensive,2025-04-25,2025-05-09
2356,3216,monthly,active,2025-08-11,,,2025-07-28,2025-08-11
2357,3217,monthly,canceled,2025-10-08,2025-11-24,too_expensive,2025-09-24,2025-10-08
2358,3219,quarterly,expired,2025-07-09,,,2025-07-09,2025-07-23
2359,3221,yearly,canceled,2025-10-31,2025-12-28,switched_product,2025-10-17,2025-10-31
2360,3222,quarterly,expired,2025-09-27,,,2025-09-27,2025-10-11
2361,3223,monthly,canceled,2025-10-04,2025-11-24,payment_issues,2025-09-20,2025-10-04
2362,3224,monthly,canceled,2025-08-22,2025-12-11,too_expensive,2025-08-08,2025-08-22
2363,3226,monthly,expired,2025-07-01,,,2025-07-01,2025-07-15
2364,3227,quarterly,trial,2026-01-01,,,2026-01-01,2026-01-15
2365,3228,yearly,active,2025-09-04,,,2025-08-21,2025-09-04
2366,3229,yearly,active,2025-11-14,,,2025-10-31,2025-11-14
2367,3230,monthly,expired,2025-09-03,,,2025-09-03,2025-09-17
2368,3231,monthly,trial,2025-12-22,,,2025-12-22,2026-01-05
2369,3234,monthly,canceled,2025-11-12,2025-12-28,not_using_enough,2025-10-29,2025-11-12
2370,3235,quarterly,active,2025-12-23,,,2025-12-09,2025-12-23
2371,3237,monthly,active,2025-07-14,2025-08-18,other,2025-06-30,2025-07-14
2372,3240,monthly,trial,2025-12-21,,,2025-12-21,2026-01-04
2373,3241,quarterly,active,2025-12-18,,,2025-12-04,2025-12-18
2374,3243,monthly,expired,2025-05-21,,,2025-05-21,2025-06-04
2375,3244,monthly,active,2025-03-18,2025-08-30,not_using_enough,2025-03-04,2025-03-18
2376,3245,yearly,trial,2025-12-23,,,2025-12-23,2026-01-06
2377,3247,monthly,active,2025-12-14,,,2025-11-30,2025-12-14
2378,3248,monthly,expired,2025-12-12,,,2025-12-12,2025-12-26
2379,3249,quarterly,active,2025-11-28,,,2025-11-14,2025-11-28
2380,3250,monthly,active,2025-07-28,,,2025-07-14,2025-07-28
2381,3251,yearly,active,2025-12-04,,,2025-11-20,2025-12-04
2382,3252,monthly,expired,2025-10-13,,,2025-10-13,2025-10-27
2383,3253,yearly,trial,2025-12-31,,,2025-12-31,2026-01-14
2384,3255,quarterly,active,2025-09-06,,,2025-08-23,2025-09-06
2385,3258,monthly,expired,2025-02-09,,,2025-02-09,2025-02-23
2386,3259,quarterly,active,2025-11-24,,,2025-11-10,2025-11-24
2387,3260,monthly,expired,2025-05-06,,,2025-05-06,2025-05-20
2388,3262,monthly,expired,2025-12-12,,,2025-12-12,2025-12-26
2389,3263,monthly,expired,2025-10-30,,,2025-10-30,2025-11-13
2390,3264,monthly,expired,2025-11-04,,,2025-11-04,2025-11-18
2391,3265,monthly,expired,2025-07-06,,,2025-07-06,2025-07-20
2392,3266,quarterly,canceled,2025-11-16,2025-12-31,too_expensive,2025-11-02,2025-11-16
2393,3267,quarterly,active,2025-11-13,,,2025-10-30,2025-11-13
2394,3268,yearly,active,2025-08-07,,,2025-07-24,2025-08-07
2395,3269,yearly,active,2025-07-29,,,2025-07-15,2025-07-29
2396,3270,yearly,trial,2025-12-28,,,2025-12-28,2026-01-11
2397,3271,quarterly,trial,2025-12-25,,,2025-12-25,2026-01-08
2398,3272,monthly,active,2025-12-13,,,2025-11-29,2025-12-13
2399,3273,quarterly,canceled,2025-05-26,2025-10-29,not_using_enough,2025-05-12,2025-05-26
2400,3274,quarterly,expired,2025-04-15,,,2025-04-15,2025-04-29
2401,3275,yearly,expired,2025-04-19,,,2025-04-19,2025-05-03
2402,3276,monthly,active,2025-03-05,,,2025-02-19,2025-03-05
2403,3277,quarterly,active,2025-07-04,,,2025-06-20,2025-07-04
2404,3278,monthly,canceled,2025-10-21,2025-12-27,missing_features,2025-10-07,2025-10-21
2405,3279,yearly,canceled,2025-07-16,2025-10-23,not_using_enough,2025-07-02,2025-07-16
2406,3280,monthly,expired,2025-12-03,,,2025-12-03,2025-12-17
2407,3281,quarterly,expired,2025-04-27,,,2025-04-27,2025-05-11
2408,3282,monthly,active,2025-09-29,,,2025-09-15,2025-09-29
2409,3284,monthly,canceled,2025-10-09,2025-11-28,switched_product,2025-09-25,2025-10-09
2410,3285,monthly,canceled,2025-11-16,2025-12-25,missing_features,2025-11-02,2025-11-16
2411,3287,quarterly,expired,2025-11-30,,,2025-11-30,2025-12-14
2412,3290,quarterly,active,2025-10-23,,,2025-10-09,2025-10-23
2413,3291,monthly,expired,2025-12-16,,,2025-12-16,2025-12-30
